1668,USIM3,5.38,31.61,0.48,0.451,0.0019,0.256,1.13,5.82,-3.53,8.56,4.62,0.0775,0.0252,3.07,0.0506,0.0152,935445.00,14043400000.00,0.36,0.1335,158776882496
1669,RENT3,34.98,31.81,4.87,2.602,0.0112,1.368,27.30,17.48,-2.81,21.79,14.76,0.1489,0.0818,1.28,0.1085,0.1531,420952000.00,5447530000.00,1.72,0.2819,158776882496
1670,BRGE5,21.70,31.85,1.34,55.564,0.00,0.481,1.30,-3.71,3.35,0.36,0.37,-14.9768,2.6536,2.52,-0.275,0.0421,0.00,1191300000.00,0.00,-0.0086,158776882496
1671,PTBL3,2.64,31.87,1.14,0.376,0.00,0.228,1.74,27.33,-0.68,61.33,13.59,0.0137,0.0118,1.39,0.0108,0.0357,6637460.00,367620000.00,2.17,0.0137,158776882496
1672,AALR3,11.16,31.96,1.03,1.230,0.0076,0.550,122.10,10.49,-1.99,14.68,7.58,0.1173,0.0467,1.03,0.0557,0.0322,7517520.00,1282190000.00,0.48,0.1028,158776882496
1673,BMKS3,189.52,32.09,0.45,5.554,0.0442,0.391,0.54,-15.72,0.64,9.97,17.93,-0.3532,0.1731,27.35,-0.0786,0.0141,12685.50,190312000.00,0.04,-0.0863,158776882496
1674,BMIN4,15.00,32.50,0.59,0.000,0.0933,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0181,10704.20,123076000.00,0.00,-0.0848,158776882496
1675,CREM3,14.50,32.69,2.45,0.685,0.00,0.670,4.89,8.52,-5.41,12.04,7.07,0.0805,0.021,1.29,0.1136,0.075,0.00,189701000.00,1.58,-0.0027,158776882496
1676,PNVL4,18.63,32.88,4.82,0.926,0.0099,1.728,7.21,22.16,-29.70,25.98,14.13,0.0418,0.0282,1.70,0.1049,0.1464,273712.00,524176000.00,0.96,0.0796,158776882496
1677,POSI3,3.83,33.00,1.03,0.284,0.00,0.279,1.85,5.72,8.87,8.36,5.70,0.0496,0.0109,1.25,0.0863,0.0312,15856800.00,527024000.00,1.35,0.019,158776882496
1678,TSEP3,40.00,33.05,1.79,1.768,0.00,1.250,5.24,20.44,6.11,17.91,17.91,0.0865,0.0535,1.88,0.091,0.0543,0.00,2047020000.00,0.00,0.045,158776882496
1679,ENGI4,8.47,33.75,2.70,0.772,0.0142,0.391,6.61,6.62,-0.67,12.84,8.57,0.1166,0.0265,1.31,0.067,0.0799,115000.00,5698260000.00,3.00,0.1403,158776882496
1680,FRAS4,5.79,34.15,1.65,0.923,0.00,0.778,3.24,11.59,-11.41,13.24,8.12,0.0796,0.024,2.14,0.0828,0.0483,0.00,764159000.00,0.51,0.1308,158776882496
1681,MRFG3,10.47,34.15,12.04,0.153,0.00,0.236,1.96,2.08,-0.48,5.96,4.46,0.0733,0.0324,1.36,0.1759,0.3526,153144000.00,618565000.00,35.95,0.2619,158776882496
1682,CTIP3,49.50,35.13,8.76,8.248,0.00,3.774,-71.28,21.15,-14.32,21.42,18.26,0.3899,0.2348,0.85,0.2463,0.2494,0.00,1486250000.00,0.67,0.1343,158776882496
1683,TNLP3,27.75,35.39,0.96,0.468,0.00,0.170,1.76,4.63,-0.45,10.31,10.31,0.1012,-0.0007,1.48,0.0458,0.0272,0.00,13736000000.00,2.02,0.1539,158776882496
1684,ENGI11,45.45,36.22,2.89,0.829,0.0132,0.419,7.10,7.11,-0.72,13.33,8.89,0.1166,0.0265,1.31,0.067,0.0799,98588300.00,5698260000.00,3.00,0.1403,158776882496
1685,VIGR3,25.00,36.57,2.55,0.763,0.00,0.899,11.45,12.39,-5.02,15.20,22.95,0.0616,0.0228,1.26,0.0906,0.0698,0.00,1593560000.00,0.84,0.5472,158776882496
1686,MTRE3,11.10,36.75,18.55,3.765,0.00,2.965,14.89,25.19,-38.35,27.07,26.20,0.1494,0.1026,1.35,0.1332,0.5049,13606100.00,63281000.00,1.93,1.0757,158776882496
1687,RLOG3,17.13,37.09,3.34,1.120,0.00,0.242,4.15,3.77,-0.41,8.39,4.63,0.2973,0.1098,1.63,0.0694,0.09,16036400.00,2376850000.00,4.93,0.15,158776882496
1688,ALSC3,27.75,38.57,2.20,10.717,0.0095,1.202,9.41,19.33,-4.22,17.49,14.08,0.5545,0.293,5.39,0.0703,0.0569,0.00,2593960000.00,0.00,0.0234,158776882496
1689,BMIN3,18.00,39.00,0.71,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0181,18255.70,123076000.00,0.00,-0.0848,158776882496
1690,COGN3,4.90,39.09,0.58,1.309,0.0168,0.270,5.32,9.40,-0.67,20.94,9.41,0.1391,0.0345,1.63,0.0302,0.0149,223400000.00,15832400000.00,0.76,0.0749,158776882496
1691,RHDS3,0.11,39.98,3.24,0.548,0.00,0.790,-65.29,7.49,-2.70,10.70,8.06,0.0731,0.0117,0.97,0.118,0.0812,0.00,272045000.00,1.49,0.0438,158776882496
1692,CRFB3,20.60,40.37,3.03,0.681,0.0137,0.910,19.51,11.10,-5.08,10.80,8.36,0.0613,0.0221,1.10,0.1358,0.075,106990000.00,13504000000.00,0.33,0.0809,158776882496
1693,KROT4,5.12,40.84,0.61,1.367,0.00,0.282,5.56,9.83,-0.70,21.36,9.60,0.1391,0.0345,1.63,0.0302,0.0149,0.00,15832400000.00,0.76,0.0749,158776882496
1694,RAIA3,30.50,41.22,2.98,0.897,0.00,1.777,4.31,18.18,5.06,16.73,16.73,0.0493,0.0218,2.20,0.178,0.0722,0.00,635785000.00,0.12,0.00,158776882496
1695,CEGR3,60.00,41.77,17.06,3.364,0.00,4.800,-45.75,24.62,-9.16,26.17,21.64,0.1366,0.0805,0.65,0.2232,0.4084,150.00,913036000.00,1.10,0.0746,158776882496
1696,IMCH3,6.39,41.83,0.59,0.336,0.00,0.289,-9.49,12.28,-0.78,21.16,6.62,0.0273,0.008,0.82,0.0255,0.014,0.00,920589000.00,0.51,0.2104,158776882496
1697,RAIL3,20.98,42.03,3.92,4.615,0.00,0.996,17.10,15.76,-1.70,20.47,11.20,0.2927,0.1109,1.63,0.0684,0.0933,297717000.00,8344280000.00,1.40,0.1612,158776882496
1698,UGPA3,14.54,43.40,1.71,0.182,0.0302,0.520,1.64,9.29,-2.57,15.47,9.34,0.0195,0.0045,2.90,0.0749,0.0395,193797000.00,9458250000.00,1.69,0.0503,158776882496
1699,PTQS4,189.46,43.43,2.19,4.717,0.00,1.577,9.89,-7214.41,-35.73,-7466.35,-7466.35,-0.0007,0.1137,3.32,-0.0002,0.0504,0.00,1714950000.00,0.24,0.5613,158776882496
1700,UOLL4,19.62,43.52,2.35,2.054,0.00,1.403,457.14,15.14,-12.83,16.49,16.49,0.1356,0.0469,1.01,0.1057,0.054,0.00,1003690000.00,0.23,0.2199,158776882496
1701,PNVL3,24.66,43.53,6.37,1.226,0.0068,2.288,9.55,29.34,-39.32,33.15,18.03,0.0418,0.0282,1.70,0.1049,0.1464,2258710.00,524176000.00,0.96,0.0796,158776882496
1702,LAME3,18.95,43.63,5.94,1.620,0.0095,0.923,3.68,13.39,-4.40,16.54,10.35,0.121,0.0307,1.79,0.1379,0.1362,30004100.00,5167630000.00,3.45,0.0089,158776882496
1703,BKBR3,9.33,43.84,1.19,0.742,0.0054,0.603,11.15,17.10,-2.42,16.43,4.78,0.0434,0.0169,1.28,0.0472,0.0272,20917200.00,1786630000.00,0.29,9.1392,158776882496
1704,HAPV3,50.97,44.56,5.22,6.721,0.0059,3.041,91.06,36.48,-12.50,37.16,31.16,0.1843,0.1512,1.24,0.0948,0.1171,185758000.00,7259600000.00,0.29,0.2101,158776882496
1705,KROT11,40.00,45.58,0.68,1.526,0.00,0.314,6.21,10.97,-0.78,22.50,10.11,0.1391,0.0345,1.63,0.0302,0.0149,0.00,15832400000.00,0.76,0.0749,158776882496
1706,RADL3,106.95,45.76,8.78,2.012,0.0063,2.885,21.06,38.82,-14.63,39.73,18.81,0.0518,0.0449,1.41,0.0979,0.1919,272759000.00,4025010000.00,0.28,0.1775,158776882496
1707,ENGI3,11.99,47.78,3.82,1.093,0.01,0.553,9.36,9.37,-0.95,15.60,10.40,0.1166,0.0265,1.31,0.067,0.0799,120136.00,5698260000.00,3.00,0.1403,158776882496
1708,ALPA3,22.89,49.11,5.09,3.626,0.0022,2.977,9.94,22.74,16.36,22.25,17.54,0.1595,0.0699,2.08,0.1642,0.1037,67287.20,2642930000.00,0.11,-0.0246,158776882496
1709,PFRM3,4.77,49.31,0.59,0.123,0.00,0.186,1.14,3.25,-7.12,5.68,3.32,0.0379,0.0025,1.33,0.0959,0.0119,2826150.00,1004630000.00,0.67,0.0722,158776882496
1710,PLTO6,10.47,50.81,692616.00,0.690,0.00,0.901,2.90,55.05,-1.55,56.35,56.35,0.0125,0.0136,3.87,0.0174,13632.00,0.00,1000.00,21227.00,0.0878,158776882496
1711,WEGE3,39.59,51.46,9.53,6.225,0.0103,5.296,15.77,38.61,27.67,38.10,32.17,0.1612,0.1223,2.17,0.1878,0.1852,324019000.00,8717250000.00,0.26,0.091,158776882496
1712,PLTO5,10.94,53.09,723708.00,0.721,0.00,0.942,3.03,57.52,-1.62,58.82,58.82,0.0125,0.0136,3.87,0.0174,13632.00,0.00,1000.00,21227.00,0.0878,158776882496
1713,FFTL3,25.00,53.22,2.26,3.410,0.00,1.508,23.71,20.90,-15.54,20.55,20.55,0.1632,0.0816,1.37,0.0891,0.0424,0.00,6274030000.00,0.07,0.0779,158776882496
1714,BRFS3,19.51,53.26,2.01,0.474,0.00,0.380,9.21,6.22,-0.86,11.69,6.15,0.0762,0.0089,1.13,0.0849,0.0377,214675000.00,7895620000.00,2.36,-0.0035,158776882496
1715,FFTL4,25.06,53.34,2.26,3.418,0.00,1.512,23.77,20.95,-15.58,20.60,20.60,0.1632,0.0816,1.37,0.0891,0.0424,0.00,6274030000.00,0.07,0.0779,158776882496
1716,TOTS3,58.61,53.82,4.56,4.947,0.0072,3.193,8.69,12.91,11.93,11.67,9.99,0.3832,0.0923,2.84,0.4522,0.0847,159590000.00,2477210000.00,0.18,0.0427,158776882496
1717,USIM6,9.50,55.82,0.85,0.796,0.0012,0.452,1.99,10.27,-6.23,13.02,7.02,0.0775,0.0252,3.07,0.0506,0.0152,261.25,14043400000.00,0.36,0.1335,158776882496
1718,LAME4,24.46,56.31,7.67,2.091,0.0074,1.192,4.75,17.29,-5.68,20.44,12.79,0.121,0.0307,1.79,0.1379,0.1362,224472000.00,5167630000.00,3.45,0.0089,158776882496
1719,GVTT3,57.70,57.38,3.68,4.312,0.00,2.268,21.82,25.92,-18.43,26.65,26.65,0.1664,0.0752,1.66,0.1032,0.0642,0.00,2150790000.00,0.24,0.3147,158776882496
1720,ALPA4,27.16,58.27,6.04,4.303,0.002,3.532,11.80,26.98,19.41,26.50,20.88,0.1595,0.0699,2.08,0.1642,0.1037,68520400.00,2642930000.00,0.11,-0.0246,158776882496
1721,ELCA4,20.20,58.42,11.90,3.712,0.00,2.222,26.27,24.22,-4.53,28.25,20.68,0.1533,0.0879,1.49,0.1021,0.2037,0.00,3493430000.00,2.25,0.0971,158776882496
1722,AEDU3,18.35,59.34,3.32,4.141,0.00,2.159,17.00,41.06,-21.55,43.27,29.01,0.1008,0.0698,2.04,0.0577,0.056,0.00,2415400000.00,0.30,0.209,158776882496
1723,SUBA3,84.00,61.95,8.39,8.067,0.00,6.778,8.03,115.78,8.09,106.17,106.17,0.0697,0.1302,5.55,0.1911,0.1354,0.00,530396000.00,0.00,0.00,158776882496
1724,NATU3,36.86,64.80,10.44,2.254,0.0035,1.811,14.72,19.22,-3.82,23.04,14.43,0.1173,0.0348,1.54,0.1168,0.1611,0.00,3057940000.00,2.62,0.1828,158776882496
1725,EQPA6,14.08,66.30,9.42,5.559,0.00,3.124,13.52,28.31,-10.25,30.12,23.54,0.1964,0.0838,2.74,0.1402,0.1421,171.68,3301870000.00,1.05,0.0807,158776882496
1726,ELCA3,24.70,71.44,14.55,4.539,0.00,2.717,32.12,29.62,-5.55,33.64,24.63,0.1533,0.0879,1.49,0.1021,0.2037,0.00,3493430000.00,2.25,0.0971,158776882496
1727,DAGB33,375.00,71.75,1.60,0.640,0.00,0.510,15.24,11.87,-1.27,19.35,30.65,0.0539,0.0167,1.17,0.0496,0.0224,0.00,12597300000.00,1.18,0.3208,158776882496
1728,CTPC3,0.20,76.36,1.08,0.000,0.00,0.097,0.00,-16.86,0.00,-18.75,-18.75,0.00,0.00,0.00,0.00,0.0141,0.00,2411000.00,0.00,-0.061,158776882496
1729,GNDI3,54.28,77.36,5.14,3.895,0.0031,2.492,9.26,34.83,-40.74,32.05,25.41,0.1118,0.0504,2.45,0.1145,0.0665,320590000.00,6370400000.00,0.34,0.2593,158776882496
1730,UGPA4,27.10,80.89,3.19,0.338,0.00,0.969,3.06,17.32,-4.79,23.50,14.19,0.0195,0.0045,2.90,0.0749,0.0395,0.00,9458250000.00,1.69,0.0503,158776882496
1731,CCPR3,16.15,81.27,1.40,5.664,0.00,0.502,3.58,10.76,-2.33,15.23,12.93,0.5262,0.2055,3.88,0.0563,0.0172,7851850.00,1904030000.00,1.05,0.0573,158776882496
1732,BIDI3,9.70,86.94,3.12,0.000,0.0061,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0358,5188620.00,2201020000.00,0.00,0.4529,158776882496
1733,MGLU3,49.47,87.19,10.62,4.042,0.0021,4.061,16.61,87.24,130.69,83.00,54.30,0.0463,0.0464,1.60,0.1012,0.1219,808756000.00,7564940000.00,0.11,0.2318,158776882496
1734,BIDI11,29.51,88.16,3.16,0.000,0.006,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0358,43906700.00,2201020000.00,0.00,0.4529,158776882496
1735,BIDI4,9.92,88.91,3.19,0.000,0.0078,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0358,24533800.00,2201020000.00,0.00,0.4529,158776882496
1736,ROMI4,185.00,89.68,15.36,15.191,0.00,8.505,31.88,462.12,76.59,470.11,201.49,0.0329,0.1697,1.92,0.0216,0.1712,0.00,757284000.00,0.46,0.0727,158776882496
1737,CPRE3,16.93,91.34,1.94,4.578,0.00,0.747,-37.82,12.13,-1.51,17.82,9.44,0.3775,0.0555,0.85,0.0673,0.0213,2671.35,4544430000.00,1.10,0.0688,158776882496
1738,PQUN3,15.44,104.31,1.88,0.545,0.00,0.523,7.57,19.50,-0.97,40.25,40.25,0.028,0.0052,1.61,0.0302,0.0181,0.00,858692000.00,2.28,0.0519,158776882496
1739,PQUN4,15.44,104.31,1.88,0.545,0.00,0.523,7.57,19.50,-0.97,40.25,40.25,0.028,0.0052,1.61,0.0302,0.0181,0.00,858692000.00,2.28,0.0519,158776882496
1740,APER3,22.92,105.21,1.50,2.887,0.00,1.008,4.23,-1004.28,15.76,-700.92,32.13,-0.0029,0.0274,2.57,-0.0015,0.0142,1457260.00,175999000.00,0.00,-0.1721,158776882496
1741,CASN3,18.00,107.55,10.24,11.451,0.00,3.617,98.61,46.38,-7.28,50.35,37.66,0.2469,0.1065,1.32,0.0837,0.0952,0.00,1257040000.00,1.03,0.0894,158776882496
1742,TMAR6,42.01,112.59,0.71,0.519,0.00,0.181,1.49,4.04,-0.50,8.29,3.21,0.1284,-0.0042,1.62,0.0578,0.0063,0.00,20448500000.00,1.38,0.148,158776882496
1743,LINX3,23.12,112.64,2.45,5.556,0.00,1.708,4.71,28.93,8.33,24.69,13.79,0.1921,0.0493,3.51,0.0969,0.0217,47664900.00,1789840000.00,0.19,0.1559,158776882496
1744,TMAR5,42.67,114.35,0.72,0.527,0.00,0.184,1.51,4.10,-0.51,8.35,3.24,0.1284,-0.0042,1.62,0.0578,0.0063,0.00,20448500000.00,1.38,0.148,158776882496
1745,FLCL6,9.91,115.65,61.25,11.283,0.00,11.168,143.05,64.97,-27.75,67.11,67.11,0.1737,0.0976,1.23,0.2291,0.5297,0.00,72920000.00,2.96,-0.2963,158776882496
1746,NETC3,38.50,123.10,2.12,1.290,0.00,1.074,-33.02,10.82,-2.96,12.15,5.27,0.1193,0.0155,0.80,0.1095,0.0172,0.00,6812390000.00,0.28,0.6663,158776882496
1747,STBP11,14.40,125.47,1.43,1.983,0.00,0.604,5.32,32.45,-1.55,32.64,9.94,0.0611,0.0158,2.54,0.0219,0.0114,0.00,1352380000.00,0.32,0.0117,158776882496
1748,GUAR4,151.00,127.19,14.43,9.654,0.00,5.981,24.25,122.99,574.08,125.04,68.17,0.0785,0.0759,1.71,0.0589,0.1134,0.00,5224590000.00,0.54,0.0934,158776882496
1749,NETC4,40.00,127.89,2.20,1.340,0.00,1.116,-34.31,11.24,-3.08,12.57,5.45,0.1193,0.0155,0.80,0.1095,0.0172,0.00,6812390000.00,0.28,0.6663,158776882496
1750,FLCL3,11.50,134.20,71.08,13.094,0.00,12.959,166.00,75.40,-32.21,77.54,77.54,0.1737,0.0976,1.23,0.2291,0.5297,0.00,72920000.00,2.96,-0.2963,158776882496
1751,LOGN3,14.87,139.23,4.89,1.473,0.00,0.810,2.66,14.23,-2.27,19.68,10.32,0.1035,0.0106,2.76,0.097,0.0351,26621300.00,316927000.00,3.96,0.0206,158776882496
1752,FLCL5,12.50,145.87,77.26,14.232,0.00,14.086,180.44,81.95,-35.01,84.09,84.09,0.1737,0.0976,1.23,0.2291,0.5297,0.00,72920000.00,2.96,-0.2963,158776882496
1753,LWSA3,22.00,152.39,31.18,7.139,0.00,5.357,-44.62,58.93,-11.04,62.22,28.89,0.1212,0.0469,0.74,0.0998,0.2046,22707500.00,88333000.00,2.11,0.2245,158776882496
1754,TMAR3,62.00,166.16,1.04,0.765,0.00,0.268,2.20,5.96,-0.74,10.21,3.96,0.1284,-0.0042,1.62,0.0578,0.0063,0.00,20448500000.00,1.38,0.148,158776882496
1755,PRBC4,14.54,190.80,38.77,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2032,0.00,1221770000.00,0.00,0.1259,158776882496
1756,OMGE3,30.72,192.32,1.85,5.147,0.00,0.719,5.54,14.63,-1.67,23.10,15.15,0.3518,0.0322,3.81,0.0575,0.0096,21968600.00,2816510000.00,1.42,0.6907,158776882496
1757,RDNI3,7.15,194.50,0.51,0.979,0.0013,0.216,0.77,21.31,-1.39,41.93,32.16,0.0459,0.0039,3.14,0.0111,0.0026,519083.00,616597000.00,0.66,-0.1697,158776882496
1758,STBP3,4.51,196.47,2.23,3.106,0.0009,0.945,8.34,50.82,-2.42,51.00,15.54,0.0611,0.0158,2.54,0.0219,0.0114,19970300.00,1352380000.00,0.32,0.0117,158776882496
1759,PRGA4,75.00,204.75,7.72,1.822,0.00,1.461,35.40,23.90,-3.29,29.38,15.44,0.0762,0.0089,1.13,0.0849,0.0377,0.00,7895620000.00,2.36,-0.0035,158776882496
1760,NTCO3,34.60,264.28,12.22,2.844,0.00,1.939,21.49,25.52,-4.90,28.78,16.99,0.1115,0.0108,1.25,0.1165,0.0462,334677000.00,3362340000.00,3.21,0.00,158776882496
1761,DASA3,71.00,273.59,10.43,7.822,0.0052,3.862,47.93,85.64,-10.34,90.52,41.69,0.0913,0.0298,1.46,0.0527,0.0381,19634.40,3272230000.00,0.86,0.1218,158776882496
1762,BEEF3,10.09,303.25,-17.40,0.286,0.00,0.370,1.85,3.34,-0.93,7.44,6.30,0.0856,0.0009,1.47,0.1981,-0.0574,70722500.00,-281662000.00,-37.20,0.1844,158776882496
1763,ELEV3,24.30,312.39,3.22,0.688,0.00,0.954,5.75,37.19,-5.18,51.41,51.41,0.0185,0.0027,1.47,0.0301,0.0103,0.00,489356000.00,1.35,0.0369,158776882496
1764,ALSO3,28.57,344.72,1.18,10.217,0.0046,0.696,5.82,18.25,-4.11,15.37,11.95,0.5597,0.0762,6.44,0.043,0.0034,74305600.00,6443630000.00,0.00,0.186,158776882496
1765,RHDS4,1.00,363.45,29.50,4.977,0.00,7.182,-593.56,68.11,-24.55,71.32,53.72,0.0731,0.0117,0.97,0.118,0.0812,0.00,272045000.00,1.49,0.0438,158776882496
1766,UBBR4,7.49,610.27,1.99,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0033,0.00,10317200000.00,0.00,0.1058,158776882496
1767,GBIO33,9.80,652.44,1.41,1.406,0.00,0.838,7.08,8.83,18.79,10.03,10.03,0.1592,0.0022,1.36,0.1187,0.0022,2234220.00,740564000.00,0.26,-0.0195,158776882496
1768,UBBR11,14.75,1201.81,3.91,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0033,0.00,10317200000.00,0.00,0.1058,158776882496
1769,UBBR3,18.00,1466.61,4.77,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0033,0.00,10317200000.00,0.00,0.1058,158776882496
1770,CEPE6,19.30,7941.74,883.96,236.630,0.0359,181.341,734325.00,2073.54,-334.28,2079.88,1502.91,0.1141,0.0298,1.00,0.0988,0.1113,564.00,1629050.00,2.86,-0.7298,158776882496
1771,CEPE3,24.53,10093.80,1123.50,300.754,0.00,230.482,933316.00,2635.44,-424.86,2641.77,1908.93,0.1141,0.0298,1.00,0.0988,0.1113,0.00,1629050.00,2.86,-0.7298,158776882496
1772,CEPE5,25.11,10332.50,1150.06,307.865,0.0251,235.931,955384.00,2697.75,-434.91,2704.09,1953.96,0.1141,0.0298,1.00,0.0988,0.1113,813.05,1629050.00,2.86,-0.7298,158776882496
1773,IVTT3,0.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.004,0.00,1083050000.00,0.00,0.2067,158802592168
1774,MNSA3,0.42,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,-2.0815,-3.6266,3.63,-0.135,1.457,0.00,-9105000.00,-6.52,-0.4111,158802592168
1775,CLAN3,0.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.0105,0.00,1012240000.00,0.00,-0.6396,158802592168
1776,POPR4,10.17,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.0866,0.0565,1.08,0.1525,0.1993,0.00,545803000.00,0.82,0.3093,158802592168
1777,PMET3,0.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.041,0.00,-290863000.00,0.00,0.3774,158802592168
1778,CLSC6,0.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.2015,0.00,1407120000.00,0.00,0.0552,158802592168
1779,CSTB4,147.69,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.4085,0.2898,2.60,0.224,0.2011,0.00,8420670000.00,0.14,0.3191,158802592168
1780,MNSA4,0.47,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,-2.0815,-3.6266,3.63,-0.135,1.457,0.00,-9105000.00,-6.52,-0.4111,158802592168
1781,PORP4,2.40,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.0208,0.00,22399000.00,0.00,0.1366,158802592168
1782,VNET3,0.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.1051,0.00,15064900000.00,0.00,-0.0011,158802592168
1783,CFLU4,1000.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.0888,0.1072,1.10,0.1768,0.3215,0.00,60351000.00,0.06,0.0814,158802592168
1784,CSTB3,150.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.4085,0.2898,2.60,0.224,0.2011,0.00,8420670000.00,0.14,0.3191,158802592168
1785,IDVL11,140.00,-1062.50,31.61,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.0298,0.00,384430000.00,0.00,0.00,158802592168
1786,PLDN4,486.00,-553.07,1.08,0.919,0.00,0.611,1.07,-75.56,3.10,-33.12,-33.12,-0.0122,-0.0017,10.81,-0.0127,-0.002,0.00,289939000.00,0.01,0.1026,158802592168
1787,LIPR3,77.35,-381.56,5.16,0.000,0.00,3.915,0.00,-103.98,0.00,-94.02,-94.18,0.00,0.00,0.00,0.00,-0.0135,0.00,176409000.00,0.00,0.00,158802592168
1788,MAPT3,65.00,-366.47,-10.71,0.000,0.00,77.277,0.00,-423.65,0.00,-423.65,-423.65,0.00,0.00,0.00,0.00,0.0292,0.00,-5577000.00,0.00,0.00,158802592168
1789,LCSA4,35.09,-337.52,-228.00,79.738,0.00,125.308,-202.27,-505.80,-96.61,-506.56,-506.56,-0.1577,-0.2363,0.29,-0.2874,0.6755,0.00,-377568000.00,-0.35,63.5407,158802592168
1790,SQIA3,18.00,-277.33,2.94,7.250,0.0005,2.048,3.72,-1454.62,6.21,-1132.99,68.21,-0.005,-0.0261,7.63,-0.0034,-0.0106,19432900.00,431461000.00,0.20,0.247,158802592168
1791,BHGR3,19.10,-272.16,1.10,3.613,0.00,0.855,-194.45,23.70,-8.56,25.95,14.20,0.1524,-0.0131,0.96,0.0393,-0.004,0.00,1077600000.00,0.20,0.2067,158802592168
1792,RJCP3,0.01,-224.70,0.65,0.000,0.00,0.619,0.00,-522.94,0.00,-523.96,-917.32,0.00,0.00,0.00,0.00,-0.0029,0.00,17287200.00,0.00,0.00,158802592168
1793,ANIM3,19.24,-221.74,3.08,1.800,0.00,0.886,18.34,18.02,-1.70,27.03,13.23,0.0999,-0.0081,1.34,0.054,-0.0139,22398700.00,690435000.00,1.80,0.0812,158802592168
1794,ABYA3,4.91,-214.80,1.76,2.055,0.00,0.527,1.98,19.96,-2.75,33.67,33.67,0.1029,-0.0096,2.09,0.0278,-0.0082,0.00,292060000.00,1.31,0.1641,158802592168
1795,MAPT4,36.49,-205.73,-6.01,0.000,0.00,43.382,0.00,-237.83,0.00,-237.83,-237.83,0.00,0.00,0.00,0.00,0.0292,267.00,-5577000.00,0.00,0.00,158802592168
1796,PITI4,1.28,-204.74,0.00,0.000,0.00,0.000,0.00,-2637.65,0.00,-2637.65,111.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.2963,158802592168
1797,ARTR3,10.01,-155.79,0.90,1.489,0.00,0.376,-8.14,10.52,-0.72,23.22,8.53,0.1416,-0.0096,0.55,0.0375,-0.0058,0.00,6421140000.00,1.17,-0.0031,158802592168
1798,LPSB3,4.10,-141.28,3.39,4.101,0.00,1.493,4.86,30.16,-17.23,22.87,11.19,0.136,-0.0188,2.83,0.0825,-0.024,5208930.00,178592000.00,0.05,-0.0914,158802592168
1799,LCSA3,12.50,-120.23,-81.22,28.405,0.00,44.638,-72.05,-180.18,-34.41,-180.95,-180.95,-0.1577,-0.2363,0.29,-0.2874,0.6755,0.00,-377568000.00,-0.35,63.5407,158802592168
1800,MAGG3,59.40,-119.98,1.32,0.684,0.00,0.440,9.32,4.07,-1.55,6.41,5.34,0.1682,-0.0057,1.14,0.1405,-0.011,0.00,2246130000.00,1.03,0.0927,158802592168
1801,BTOW3,68.68,-112.92,6.27,5.310,0.00,2.238,7.80,233.40,-40.36,233.07,53.03,0.0227,-0.047,1.95,0.0226,-0.0555,271185000.00,5734430000.00,1.12,-0.0819,158802592168
1802,BNCA3,70.30,-90.30,2.45,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.0272,0.00,3068150000.00,0.00,0.0241,158802592168
